Variable,desc,code,_1947,_1948,_1949,_1950,_1951,_1952,_1953,_1954,_1955,_1956,_1957,_1958,_1959,_1960,_1961,_1962,_1963,_1964,_1965,_1966,_1967,_1968,_1969,_1970,_1971,_1972,_1973,_1974,_1975,_1976,_1977,_1978,_1979,_1980,_1981,_1982,_1983,_1984,_1985,_1986,_1987,_1988,_1989,_1990,_1991,_1992,_1993,_1994,_1995,_1996,_1997,_1998,_1999,_2000,_2001,_2002,_2003,_2004,_2005,_2006,_2007,_2008,_2009,_2010
VA_Q,TRANSPORT AND STORAGE,60t63,,-0.9267904250365536,-10.4642283251457,11.878217674575271,9.999634079425142,-1.7355857327130904,0.6775952044047098,-5.608593366833731,6.537887601956764,5.076885991141674,-1.6327064424244702,-7.742034100658595,1.217303093615359,0.6943822505982534,-0.09068316427403028,3.3736285986129997,8.53823027721137,5.880806011955066,4.156261839784431,7.640852958091542,0.2381918372377334,3.5112226505498207,-1.4836445183953566,1.9126977103274305,0.899704365979798,5.52942886483599,9.51061270777117,3.5352824012927995,-9.828561843834121,16.449145188679008,0.5243492508348634,5.193746245525933,7.561428332170954,-5.409265607056608,0.17097653483205677,-11.499200683422517,8.990462006659387,4.452244164366695,4.452260148578279,2.7026980578291604,2.6593651088220773,3.246298694346122,3.5088683315399694,4.854371210503338,1.9532764211465523,5.170744339113306,4.963634269607131,8.117873063808021,4.145583752220748,5.824879951859751,3.6111044905543026,0.0807878919514549,2.584117155517436,5.4147230124324555,-2.968834202610427,-1.696437528758065,5.368018059488919,7.351093163587705,5.25229100761178,3.9932887685979295,1.7884843892329285,-0.9113433290431872,-8.621851997546766,1.7561998688383023
VA_Q,POST AND TELECOMMUNICATIONS,64,,9.9843632856044,5.283032206170118,-0.22480137746717252,8.458528071448962,12.477534091234944,8.124554709742535,3.8035140262488896,6.068874467124122,3.2501738552880535,8.53888147117918,2.17807414799503,6.056088239959516,4.257829292557475,4.270688081137825,7.083321504350537,8.486839969775572,5.779184035867671,8.662019569696373,10.628349853317005,6.233309799555933,8.634800677675505,8.591947637506914,5.577063123902915,3.800455435201818,6.782931682067699,6.326261717137914,6.4149215675372755,6.484564244427463,7.166421237145119,8.180452463239526,11.837927348685756,11.17993302287212,12.826878966793476,6.100126916110901,-3.496482011456814,4.620994155970461,-5.686206830470699,3.5477612097502305,-1.2721173552004763,5.945517850906613,3.669459353220735,3.8518376465414175,6.084945428224034,0.4551470898889224,6.485147597048766,3.38873421643324,5.234701573820174,0.535696268950547,2.2173864888252814,-1.8195696092627118,4.212344904543849,7.045201760203852,11.491922228420012,2.83619483145963,3.0878178965417376,0.04714031906219999,9.34945603440537,10.757232680102064,3.438069407226755,8.28082270522886,3.949519669809528,-6.755183220026819,2.6534010128238963
VA_Q,"FINANCE, INSURANCE, REAL ESTATE AND BUSINESS SERVICES",JtK,,2.9102581831656074,3.486032593248467,6.501360777291504,6.0658342613973995,3.6984610959480477,3.416385795714374,4.641159861630283,4.3496765081072395,2.9604187899310292,3.890314374700455,4.034624722514431,13.39004841701525,-4.472223758118499,4.497129290452593,4.536700379476249,3.6647409396980954,6.1372948745841684,5.919396743024401,5.117277088442954,4.7461702535463415,4.637879909258625,5.654048223587016,2.138221082835074,4.610419456104864,5.071507325588826,5.719007496533166,7.506171150739411,0.6370389045337097,6.7991515602395785,3.810722612981427,5.855157442866624,7.838281428005031,7.923197131162467,2.2798487112258443,-2.1136852143800278,2.496676349738691,7.605332371661712,3.221997695867355,3.4883008547144936,4.736669541762921,2.3429885202388863,3.9275449283943074,3.044401393453506,1.0936930053032545,3.9803584710003683,2.8822347021898667,2.571944476116516,3.4625467609950626,3.3622837109397765,5.66999611143251,4.4042094088149515,5.791506316305503,5.285804578253032,5.014335772479225,1.1380784356615217,2.3366007686397645,2.4555203227911404,5.289320900372523,3.663262411278761,1.6540742809487012,1.0564455662606935,-1.2755858881186153,1.290461763418998
VA_Q,FINANCIAL INTERMEDIATION,J,,8.402945317525985,9.426711701248628,4.500479094933156,5.534334366907768,6.216932115450727,5.192104477453387,3.7945086230107368,3.5900572888621447,2.06731011067766,3.941186708602077,6.567312986529104,11.21423989733206,-1.9646051286168111,2.322803639992632,-2.7941293361356996,-1.3125045736950487,9.735982687563244,5.759986736834648,-1.0344076863545946,8.904400698963775,1.8635349484756993,4.327266903891649,-1.1166572797792647,2.3043208089237646,-0.4308947779856534,2.721006211051359,11.746998360592418,3.3583416266193074,10.718502108151503,13.015279629617735,3.9680831465932576,13.280911949495488,11.007031540742817,10.323675536810454,2.3730149087984884,-9.651846957703752,9.205277553263677,0.8981028120715875,10.410028264097443,9.380591526672683,0.5412952156885711,0.4666745477126806,5.850938301996763,6.975339463596339,5.61729536631414,4.422571722105401,0.595542760068611,-0.8147397265988999,3.344149409509735,4.96907697958504,8.98381073960329,8.344901876607725,11.45544500018351,11.364028516409943,-0.10612043644395446,1.415577971641536,-1.4627154103095665,8.51197241379611,5.7047251998415405,-4.395630348909356,-7.104746348216779,7.531961440465045,6.748154720551887
VA_Q,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES",K,,1.8254091996537731,2.2409907485078113,6.929961299230395,6.178644665219954,3.156236271329467,3.026257074812616,4.828478533520821,4.517195339642896,3.1569908849881596,3.879105784526017,3.469570277801912,13.882930948311275,-5.04360747865738,4.99329852238866,6.162990937604989,4.723595897401458,5.372294685674825,5.954086646062653,6.476043600227614,3.801479025822395,5.299756348759481,5.979820901439633,2.931651843965594,5.1713301996678975,6.417624121021137,6.437841177504511,6.476457934688458,-0.06555545642356109,5.750018903349604,1.2161580523645394,6.421752368762592,6.195984850978571,7.0298427381257005,-0.0020658093934004373,-3.3710579077090372,5.839983158916558,7.169826576445598,3.84434187445186,1.5776193229641855,3.392326274778846,2.865462997796339,4.901471035621128,2.2556148877486937,-0.6520708952466622,3.4648217123151013,2.3867010019270234,3.1948359592128335,4.758882970474865,3.3677014419699542,5.880697299110729,3.0124902339554662,5.0134292105368825,3.3810913310419703,2.978778678377899,1.5422345259037455,2.6340716368190207,3.693482517319377,4.274327554643828,3.0064229437763315,3.5296643243608967,3.383332004457397,-3.7810398297516477,-0.43323796822776944
VA_Q,Real estate activities,70,,0.8361199120571556,2.5472025320787144,6.902014226148509,5.644837107284165,3.135780727498753,2.794664945500843,6.521444485546561,3.9943725951837954,2.7979202845270787,3.5318484094624876,4.271726063376875,16.47706309013842,-7.633433653791323,4.879829411980838,6.362790779732297,4.734885320768614,4.780027661602425,5.592698710767666,5.152455836708775,3.6614229353534142,5.132695982919776,5.675607203180056,2.8932830428582084,6.336323549689683,5.1541289907014995,5.801668855719261,7.114038177552776,2.5967381658996733,4.891843173005358,-1.8073819836995884,4.189804589764447,3.570894347500417,8.477225409662951,1.2623620907813335,-1.168478228543589,2.9409711361615662,4.364081428817099,1.6830291975052278,-1.7800938467983498,-0.32270048098745097,0.4137387547751766,2.8136540276447466,-0.1939516856319139,2.2607620325871753,2.909931655730358,2.5342368765558487,2.8263451852465504,4.631446459847844,-0.1790854521675471,3.746499549458481,-1.5326762679761514,4.460125802160773,4.025287969181627,1.649396299656161,-0.1399483339758707,2.7824444947979137,3.341785156365095,4.111471490514463,0.982076149841082,4.805885907304084,3.249304235304958,-0.5501821284034057,-5.917400370545229
VA_Q,Renting of m&eq and other business activities,71t74,,4.426888621782222,1.4227381943127455,7.005702322349245,7.5934961329015005,3.2097584947554094,3.6329076973605154,0.3253164025203252,5.913035519071795,4.088660979061235,4.75424327491892,1.4478134056348853,7.404440959707757,1.3302653269561402,5.271888921216141,5.678858699502836,4.696462573404241,6.76313817991291,6.771917798056264,9.328022812855696,4.089870474708873,5.637270748959941,6.585417587892669,3.0069083459151487,2.8632249463579114,8.9280520814595,7.6451315378381475,5.320194199028954,-4.860236652284443,7.274323708322111,6.29412197692126,9.94325395179107,10.08294829337949,4.94174727475984,-1.8700948057481526,-6.726968311840705,10.153256112833395,11.054892481905682,6.711106976236284,5.882794154031869,7.8919215332294925,5.658901852913307,7.19474545715734,4.862312812833287,-3.7576636859127213,4.0609829223470175,2.2303965692609187,3.583990540423575,4.8930374628552675,6.971560050866644,7.93855254660455,7.1854558868432905,5.501431270058591,2.8197772866391064,4.130994233266239,2.9985979085947094,2.505150108108373,3.9983712037611516,4.414373277633923,4.706602266786124,2.481053689949543,3.4932026292111993,-6.506969181536581,4.043914198821162
VA_Q,COMMUNITY SOCIAL AND PERSONAL SERVICES,LtQ,,3.5205084573739587,-5.842948041086579,-2.086754254579727,0.3700135382023078,-0.7622536605890733,-0.3075098958072975,-0.01424828709448108,3.611326184629484,4.953917981729069,3.7656953683787275,-1.2893435628424352,1.6957720429319527,2.5781916938740075,5.460898272705536,5.375785069504958,-0.6514931912975342,1.5864165372941281,0.8249287887688809,8.452670249242415,2.2482233335148023,7.950821908088453,6.554127625853287,3.220352931086354,0.06847898539745319,-3.844456022118144,1.7650375327006258,2.9136545100337115,0.7877001579580623,3.562630106940888,0.706309050976484,2.9520824968270127,0.3519637889790283,3.370294917398834,0.04085924940614847,-1.0065849914388323,1.796235292620163,2.1282420657180343,3.691177201661343,1.349326183898304,3.6994004626678656,3.0678163542709207,3.585688679303313,2.3840042286304315,-0.04560220603855443,0.7881057348891826,1.3920314036758181,0.6999525638824343,1.7842910774034413,0.4592423214961703,0.9639529158884016,1.2682644862196633,2.0975028310176884,1.2188416313355894,0.100244200174871,2.7959556478705716,1.2108302883595023,1.7038899534239866,0.6700672097140239,1.3770060437913059,1.18730642113002,1.44508380849095,0.5392032723893461,1.344110029856979
VA_Q,PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY,L,,-5.304386902506526,-10.445299446183718,-7.5251759764956,6.254064381200572,0.8104567651069261,-3.5626119115381125,-2.144261313017719,1.3074876565415503,3.7861233933859477,1.950799648403692,-5.6363823810696,-0.3760121976715405,-0.770285055941584,2.250700270008903,4.545464233952884,-3.4476749838349647,-2.204129345771715,-2.421853321248548,11.675032317404884,-1.2049526392717524,11.100057297509125,3.0473599376075895,-2.1906570098793305,-3.5052054394980914,-8.944535944400602,-4.266066901189543,1.4006930475853105,-1.8257801693759936,0.6986545001217789,-1.7514741081122973,-0.11914435869356702,-1.1756302298753696,2.637391310961207,0.1485693480689389,-0.27603015436578576,1.801941826716306,3.08024603852711,3.7171105763748344,0.06491294760406638,3.2581421876602614,3.87842581309433,2.743114151217164,0.8695876226092762,-1.4847457929666443,-3.21593015816709,-2.3940663250238985,-2.849827893515085,-2.680536229782406,-2.4324257784872914,-2.127561129494355,-2.1820311870067672,0.15080406814590844,1.1511949924371163,-2.196348475474489,1.6579841034109877,2.3422834281839493,1.0871675639507308,1.4535528678606584,0.6325437015887131,0.14707139960890828,3.282296183979548,3.542651100922499,2.0185459344567316
VA_Q,EDUCATION,M,,21.90893923896456,-3.696544896359508,-0.28533624354480003,-9.549030546624415,-1.5251034692007819,3.3528398799110986,6.137306083983288,4.866853305893896,9.721711636608065,7.46745898301587,1.64760806258988,3.0495804100620396,5.16139942915028,14.035565480925053,8.710880788719228,0.9119959737563577,1.3825133527964133,3.730202383034565,8.985884006324206,7.239590755827841,10.295709051516138,12.616672162022397,6.170046749189986,3.821065640394376,-4.1953657761926975,2.6930967974039155,3.031066358509296,2.1486424158716826,3.237710584298776,-0.08008481756916046,1.7412086008164396,-0.5138790673330653,2.782524503806351,-1.5837486524916617,-0.09640892298751874,0.969676203402112,1.2198785812064814,4.089969321950793,1.7675647088432884,2.568233496209283,3.6852709131146217,3.0621059936410924,2.37752216783052,1.2217178675496443,1.139995767563728,8.698269942749368,1.8737291702114671,2.556206805326505,1.1919511958786952,2.4224206663905483,2.2227696083876407,1.7243051914692487,1.9271038272829948,1.2044614288867257,2.2907116933617306,0.6612496088243394,0.5369397926089824,-1.019167628249612,0.5205207417429364,0.7478917462022364,0.27100722385134707,0.986015538185308,-1.3598082759393963
VA_Q,HEALTH AND SOCIAL WORK,N,,13.93751718612983,-4.970910959632764,0.606583935458376,-4.195491197958119,-2.0042221384179064,2.9548631994714825,1.7962112040352463,7.486312551957382,6.6050731117115795,6.251661726643009,1.422639108425574,3.6947332555136247,3.4236787834359808,7.603684179357047,6.022809078058018,0.511071422135613,3.852383629550444,1.5511683429152945,7.932297465194376,3.3059313247586064,7.575153511783384,9.729473442422881,8.31956935367427,1.154210083044525,-2.956543861418823,4.254410721121237,4.64571075444547,2.3065102455654425,4.502258512363498,1.351595454059173,2.316183453554014,1.045502785273742,3.84484253739737,-0.1104738820708202,-0.7607234542701147,0.6198279853194503,1.0706713298560169,2.878374965831439,0.4971158323020874,4.639942472424332,2.270890809947023,3.362074066142902,3.3630384841310916,1.0065898108058622,1.2456093964607455,-1.5064895967482035,0.86482622486902,2.5036225464592983,0.8731432537996846,0.5917223706213458,0.699718747967864,1.8210330841890294,1.8290421914558497,2.9193617663620794,2.9697500681410647,2.2192409307428718,2.2025680855566243,1.456691197920641,2.122278489631969,1.6304291660678323,3.5156706057888343,1.045826446850459,1.429969457642019
VA_Q,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES",O,,-0.7837657915844694,-0.8983020960513961,2.6778895671308742,1.5791509151408403,-2.2108622056432736,-0.0762775718861623,-2.280119149292563,2.4625884717408084,2.240427096454374,1.374015812192912,0.45607936289392725,1.59675742280078,5.76718770085314,1.3516229618250652,3.605773060584306,1.0047696663667267,5.0568986597530365,2.658916091094669,3.994053823451261,1.4392097410034843,0.9639161411117912,-0.05995793067915861,-1.5096471537326719,-0.865592829532591,3.328005581528067,4.897837601908485,1.0808601599871266,-0.8171689744109201,6.483877233699034,4.087530816410225,11.042538112219166,1.8213497253103343,4.061642202279492,2.3365591287316008,-3.8757544990048,6.139032834105226,4.866598531023011,5.456898704623642,4.857550338385823,3.357629153837228,3.477144235480794,5.980484469056728,1.7181440879309549,-2.767221455408489,3.9191349743597224,4.595017763772237,2.631294674794655,3.555270579118176,1.3215288275188313,3.079845536478651,4.668465336613925,4.9414052636642625,-0.9872022336996988,-6.398183344851619,4.058603569705936,-1.707334320274355,2.52654670346795,0.06702754460127562,1.1984536712390759,1.5435934389925559,-4.656766453711877,-4.755376298122183,4.4653684889310945
VA_Q,PRIVATE HOUSEHOLDS WITH EMPLOYED PERSONS,P,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VA_Q,EXTRA-TERRITORIAL ORGANIZATIONS AND BODIES,Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAConH,TOTAL INDUSTRIES,TOT,,1.1163247200757493,-2.110230352764714,1.8491882254422989,3.8166227236219044,0.7968255754908332,0.7242550018694955,-2.4053380050832622,1.8848454994891588,1.1852062113427777,-0.3980812631186469,-2.523873135769002,1.9264848363560174,0.4986359313075569,-0.34472860972841884,1.5022562476233006,0.5294858516285922,1.2431038114977375,2.056118771380267,2.578301465293943,0.5812941969687073,1.0839657310525561,1.5137178981140431,-1.485483985232884,-0.6944216978080677,1.307320324713909,2.465204982086458,-0.23484374779930292,-2.0752358284214116,1.5760411447770049,2.1256659752374385,2.802635782969833,1.8125053741276265,-0.5216228676752016,0.4214227677265472,-1.659834395606437,0.7002633142498458,3.0008356714866142,1.1966604643731575,0.44474972107661603,1.6481641135108456,1.557301179028297,1.51425444024875,0.3396913271485516,-1.306011175168418,-0.1621539755762132,0.9632557337260799,1.4022268430242004,1.2577716181873388,0.7023719213253744,1.6599008451753963,1.3645272391423835,1.0516127917247375,1.017652743596552,-0.5008794932966927,-0.8246089980792078,-0.5657227598830843,0.5837684870571103,0.765930807729968,1.3269184701490235,0.8305642943855498,-0.5397924675102086,-3.2596259052270735,-0.13458679035269988
VAConH,"AGRICULTURE, HUNTING, FORESTRY AND FISHING",AtB,,-1.1953650330370036,-1.5946922642125394,-3.1219138867638567,-2.8436727373769,-2.765539699748937,-3.910118680596205,-2.2942446513055095,0.5057897174316193,-3.420182749294834,-4.866872550899802,-3.4944470580161853,-0.2996767060304856,-1.5769984966188828,-2.51898703038554,-2.0343568333191873,-2.078878088174591,-4.420470276962648,-2.188334278837959,-4.891565018326954,-4.280109437932391,-3.1632236239776326,-1.682442150535278,-1.3873033343671697,-1.3568884439309477,-0.48449194664106016,0.3610131821257416,-3.2112608283227866,-0.6121017775499361,-0.237627683731908,-1.3541501318861358,-1.9481852138402187,-1.1281161709250391,-0.405794897920896,-0.17307868065914947,-1.7793066665127206,-0.6770168905075525,-1.1110144125913068,-3.1155005556149984,-3.2802572484793484,-0.06571115775321758,1.4168033993240634,-0.3162449952456664,-0.9896429195801889,0.11682648939806313,-2.368855722752135,-1.5206790626041955,0.09466489316438965,2.556913895114744,-0.2392033661301816,0.4424771064218463,-1.0792462234797608,1.6844231561809968,-1.6120273296880052,0.11228337497338325,0.5203507745953372,-3.0785140009636516,-1.8544344158996182,0.6485960305182015,-0.6151952999378848,-0.24536117703680915,-0.09541175371039437,-1.45240994168164,1.925549523653916
